cont__age,cont__household_size,cont__refused_count,cont__tv_news_hours,cont__social_media_hours,cont__job_tenure_years,ord__gender,ord__education,ord__employment_status,ord__employment_sector,ord__income_bracket,ord__marital_status,ord__has_children,ord__voted_last,ord__party_id_strength,ord__union_member,ord__public_sector,ord__home_owner,ord__small_biz_owner,ord__owns_car,ord__wa_groups,ord__attention_check,ord__preference_strength,ord__survey_confidence,ord__trust_media,ord__civic_participation,nom__primary_choice_CAND_Azon,nom__primary_choice_CAND_Boreal,nom__primary_choice_CAND_Civico,nom__primary_choice_CAND_Demetra,nom__primary_choice_CAND_Electra,nom__primary_choice_CAND_Frontera,nom__primary_choice_CAND_Gaia,nom__primary_choice_CAND_Halley,nom__primary_choice_CAND_Icaro,nom__primary_choice_CAND_Jade,nom__secondary_choice_CAND_Azon,nom__secondary_choice_CAND_Boreal,nom__secondary_choice_CAND_Civico,nom__secondary_choice_CAND_Demetra,nom__secondary_choice_CAND_Electra,nom__secondary_choice_CAND_Frontera,nom__secondary_choice_CAND_Gaia,nom__secondary_choice_CAND_Halley,nom__secondary_choice_CAND_Icaro,nom__secondary_choice_CAND_Jade,intended_vote
0.5151515151515151,0.6666666666666666,0.8,0.8,0.4,0.5,0.5,1.0,0.8,0.6000000000000001,1.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,1.0,0.125,1.0,0.9,0.1,0.6000000000000001,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAND_Azon
0.8636363636363638,0.5,0.2,0.4,0.0,0.5750000000000001,0.0,0.8,0.2,1.0,0.25,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.7000000000000001,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Azon
0.2727272727272727,0.3333333333333333,0.2,1.0,0.4,0.65,0.0,0.8,0.8,0.4,0.0,0.5,1.0,1.0,0.25,0.0,1.0,0.0,0.0,1.0,0.875,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Electra
0.4545454545454546,0.1666666666666666,1.0,0.4,0.8,0.025,0.0,0.2,0.8,0.6000000000000001,0.25,0.0,1.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.8,0.5,0.5,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAND_Demetra
0.5,0.0,0.2,0.2,0.8,0.15,0.5,0.6000000000000001,0.8,0.2,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Demetra
0.3030303030303031,0.1666666666666666,0.0,0.0,0.2,0.2,0.0,0.6000000000000001,0.4,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.8,0.5,0.1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAND_Demetra
0.2272727272727273,0.6666666666666666,0.2,0.8,0.0,0.9,0.0,0.2,1.0,0.0,0.75,0.5,1.0,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.375,1.0,0.0,0.3,0.5,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CAND_Civico
0.0,0.6666666666666666,0.4,1.0,0.4,0.05,0.5,0.4,0.8,0.4,1.0,0.75,1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.375,1.0,0.8,0.2,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAND_Gaia
0.0303030303030303,0.5,0.8,0.0,0.2,0.35,0.5,0.6000000000000001,1.0,0.2,0.75,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.1,0.6000000000000001,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Halley
0.8484848484848486,0.5,0.0,1.0,0.4,0.425,0.0,0.0,0.2,0.4,0.75,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAND_Gaia
0.3787878787878788,1.0,0.6000000000000001,0.4,0.2,0.6000000000000001,0.0,0.0,0.0,0.8,0.75,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.3,0.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Azon
0.4242424242424243,0.1666666666666666,0.8,0.4,0.2,0.5,0.5,0.2,1.0,0.6000000000000001,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.6000000000000001,0.4,0.9,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Electra
0.0757575757575758,0.3333333333333333,0.5,0.4,0.0,0.425,0.5,0.2,1.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.25,1.0,0.9,0.4,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Jade
0.8181818181818181,0.1666666666666666,0.4,0.6000000000000001,0.2,0.075,0.0,0.4,1.0,0.6000000000000001,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.5,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CAND_Icaro
0.5,0.5,0.0,0.8,0.2,0.775,0.0,0.8,0.0,1.0,1.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.125,1.0,0.2,0.5,0.8,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Azon
0.5606060606060607,0.5,1.0,0.6000000000000001,1.0,0.05,0.5,0.4,1.0,0.6000000000000001,0.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CAND_Halley
0.9393939393939394,0.0,0.4,0.8,0.2,0.7000000000000001,0.0,1.0,0.6000000000000001,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Frontera
0.393939393939394,0.3333333333333333,0.5,0.6000000000000001,0.8,0.475,0.0,0.2,0.8,0.8,1.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.5,0.1,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAND_Gaia
0.4090909090909091,1.0,0.4,0.2,0.0,0.025,0.5,0.2,0.0,0.2,0.75,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.125,1.0,0.1,1.0,0.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Azon
0.8181818181818181,0.3333333333333333,0.4,0.4,1.0,0.4,0.5,0.2,0.8,1.0,0.25,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.8,0.0,0.9,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAND_Civico
0.4848484848484848,1.0,0.8,0.6000000000000001,0.6000000000000001,0.75,0.5,0.6000000000000001,1.0,0.8,0.5,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.125,1.0,0.2,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Gaia
0.2424242424242424,0.5,0.6000000000000001,0.4,0.8,0.6000000000000001,0.0,1.0,0.4,0.8,0.25,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.375,1.0,0.8,0.0,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Electra
0.5,0.3333333333333333,0.2,0.6000000000000001,0.4,0.5,0.0,0.4,0.2,0.2,0.0,0.25,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.6000000000000001,0.3,0.4,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAND_Gaia
0.9848484848484848,1.0,1.0,0.0,0.6000000000000001,0.8250000000000001,0.5,1.0,0.4,0.8,0.0,0.75,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.7000000000000001,0.9,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Gaia
0.9242424242424244,0.0,0.0,0.4,0.8,0.75,0.5,0.0,1.0,0.6000000000000001,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.0,0.9,0.5,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Boreal
0.4848484848484848,0.3333333333333333,0.4,0.0,0.6000000000000001,0.875,0.0,0.2,0.0,0.2,0.75,0.25,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,0.25,1.0,0.6000000000000001,0.6000000000000001,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Electra
0.106060606060606,0.0,0.8,1.0,0.2,0.55,0.0,1.0,0.6000000000000001,0.4,0.25,0.75,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.125,1.0,1.0,0.2,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAND_Electra
0.4696969696969697,0.3333333333333333,0.2,0.2,0.0,0.15,0.0,0.0,0.2,0.6000000000000001,1.0,0.75,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.375,1.0,0.5,0.2,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAND_Azon
0.893939393939394,0.5,0.4,1.0,0.4,0.25,0.5,1.0,0.6000000000000001,0.2,0.25,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.1,0.1,0.7000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAND_Azon
0.7575757575757576,0.8333333333333334,1.0,0.2,0.8,0.35,0.0,0.2,0.6000000000000001,0.6000000000000001,0.25,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,1.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Frontera
0.1818181818181818,1.0,0.8,0.0,0.4,0.675,0.5,0.0,0.2,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CAND_Halley
0.9090909090909092,0.6666666666666666,1.0,0.6000000000000001,0.8,0.275,0.0,0.2,1.0,0.4,1.0,0.75,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.8,0.6000000000000001,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CAND_Gaia
0.8333333333333335,0.5,0.6000000000000001,0.4,0.6000000000000001,0.925,0.5,1.0,1.0,0.4,0.0,0.75,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.125,1.0,0.8,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAND_Azon
0.3333333333333333,0.8333333333333334,0.8,0.8,0.6000000000000001,0.65,0.5,0.6000000000000001,0.4,0.6000000000000001,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.4,0.9,0.2,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CAND_Azon
0.1363636363636364,0.1666666666666666,0.2,0.8,0.4,0.8250000000000001,0.0,0.8,0.4,0.4,0.75,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7000000000000001,0.2,0.6000000000000001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Gaia
0.8787878787878789,0.1666666666666666,0.6000000000000001,0.0,0.8,0.1,0.5,0.0,1.0,0.6000000000000001,0.25,0.75,1.0,1.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAND_Demetra
0.4696969696969697,0.0,0.2,0.6000000000000001,0.8,0.475,0.0,0.4,0.2,0.6000000000000001,1.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.25,1.0,0.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAND_Icaro
0.8787878787878789,0.0,0.5,1.0,0.2,0.625,0.5,0.6000000000000001,0.4,0.6000000000000001,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.3,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Electra
0.3636363636363636,0.0,0.2,0.0,1.0,0.625,1.0,0.6000000000000001,0.0,0.4,0.5,0.75,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.7000000000000001,0.8,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAND_Jade
0.6363636363636365,0.1666666666666666,0.6000000000000001,1.0,0.2,0.775,0.5,0.0,0.4,0.6000000000000001,0.0,0.75,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.25,1.0,0.2,0.2,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Gaia
0.2575757575757575,0.1666666666666666,0.8,0.2,0.4,0.875,0.0,0.6000000000000001,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.4,0.0,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Halley
0.4545454545454546,0.3333333333333333,0.4,0.6000000000000001,0.6000000000000001,0.775,0.0,0.2,1.0,0.2,0.75,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAND_Gaia
0.5454545454545455,0.1666666666666666,0.4,1.0,0.0,0.3,0.5,0.0,1.0,0.8,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,1.0,0.1,0.5,0.2,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAND_Icaro
0.2878787878787879,0.5,1.0,0.6000000000000001,1.0,0.5,0.0,0.0,0.6000000000000001,0.4,0.75,0.75,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3,0.2,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Demetra
0.4242424242424243,0.6666666666666666,0.4,0.0,0.2,0.125,0.0,0.8,0.4,0.8,1.0,0.25,1.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.2,0.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Frontera
0.5303030303030304,0.8333333333333334,0.2,0.0,0.2,0.775,0.0,0.2,0.0,1.0,0.0,0.75,1.0,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.125,1.0,0.9,0.2,0.4,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CAND_Azon
0.2727272727272727,0.3333333333333333,0.0,0.6000000000000001,0.4,0.8250000000000001,0.0,0.4,0.4,0.2,0.5,1.0,1.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0,0.625,1.0,0.0,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Electra
0.4545454545454546,0.5,0.6000000000000001,0.0,0.4,0.95,0.0,0.6000000000000001,0.4,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,1.0,0.6000000000000001,0.1,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAND_Gaia
0.2575757575757575,0.5,0.0,0.4,0.6000000000000001,0.325,0.5,1.0,0.4,1.0,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.375,1.0,0.2,0.3,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CAND_Electra
0.6060606060606061,0.6666666666666666,0.8,1.0,0.8,0.925,0.0,1.0,1.0,0.8,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1,0.6000000000000001,0.3,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAND_Frontera
0.6666666666666667,0.6666666666666666,0.8,0.6000000000000001,1.0,0.65,0.5,1.0,0.8,0.2,0.25,0.25,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.125,1.0,0.8,0.2,0.7000000000000001,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAND_Azon
